id,bike_name,city_posted,km_driven,color,fuel_type,price,model_year,owner_type
41495,bajaj_pulsar_150cc_dtsi,delhi,40000,red,petrol,40000,2009,firstowner
41496,bajaj_pulsar_150cc_dtsi,delhi,30000,black,petrol,25000,2007,firstowner
41501,bajaj_pulsar_150cc_dtsi,mumbai,50000,black,petrol,16000,2006,secondowner
41508,bajaj_pulsar_150cc_dtsi,mumbai,67000,red,petrol,13999,2004,firstowner
41509,bajaj_avenger_220,mumbai,15300,red,petrol,50000,2012,firstowner
41529,bajaj_pulsar_220f_dtsi,delhi,11000,black,petrol,63000,2012,firstowner
41531,bajaj_avenger_220,delhi,7000,black,petrol,64000,2013,firstowner
41532,bajaj_pulsar_180cc_dtsi,delhi,64000,black,petrol,20999,2009,secondowner
41533,bajaj_pulsar_200_ns_abs,delhi,25000,black,petrol,70000,2014,firstowner
41534,bajaj_pulsar_180cc_dtsi,delhi,35000,black,petrol,24999,2010,firstowner
41535,bajaj_pulsar_180cc_dtsi,delhi,23000,black,petrol,64000,2014,firstowner
41536,bajaj_pulsar_135,delhi,8500,red,petrol,34999,2010,firstowner
41537,bajaj_pulsar_135,delhi,20000,black,petrol,29999,2011,firstowner
41538,bajaj_pulsar_135,delhi,18000,black,petrol,28999,2010,firstowner
41539,bajaj_avenger_220,delhi,3000,red,petrol,78000,2014,firstowner
41540,bajaj_pulsar_150cc_dtsi,delhi,32000,black,petrol,18000,2006,firstowner
41541,hero_honda_splendor_super,delhi,60000,black,petrol,20000,2006,secondowner
41542,hero_honda_cbz_xtreme_self_start,delhi,11000,black,petrol,49999,2012,firstowner
41543,hero_motocorp_passion_xpro_disc_self_cast,delhi,10000,black,petrol,49999,2014,firstowner
41544,hero_motocorp_hf_deluxe_alloy_self_start,delhi,15000,blue,petrol,40000,2014,firstowner
41545,hero_honda_passion_pro,delhi,18000,black,petrol,27999,2010,firstowner
41546,hero_honda_passion_pro,delhi,61000,blue,petrol,24999,2009,firstowner
41547,hero_honda_karizma_zmr_pgm_fi,delhi,26000,white,petrol,64999,2012,firstowner
41548,hero_honda_splendor_nxg,delhi,20772,black,petrol,29000,2007,firstowner
41549,honda_stunner_cbf_self_disc_alloy,delhi,24000,black,petrol,30000,2010,firstowner
41550,honda_stunner_cbf_self_disc_alloy,delhi,34000,black,petrol,37000,2012,firstowner
41551,royal_enfield_bullet_350,delhi,16000,maroon,petrol,50000,2005,firstowner
41553,suzuki_slingshot_plus_drum_self,delhi,54000,yellow,petrol,21999,2010,firstowner
41554,tvs_apache_rtr_180,delhi,22000,white,petrol,45000,2011,firstowner
41555,tvs_star_city_alloy,delhi,50000,black,petrol,20000,2009,firstowner
41556,yamaha_fz16,delhi,8000,green,petrol,49000,2011,firstowner
41557,yamaha_yzf_r15_version_2.0,delhi,17000,blue,petrol,61999,2011,firstowner
41559,yamaha_fzs_fi_version_2.0,delhi,18000,black,petrol,50000,2013,firstowner
41565,tvs_star_city_plus_electric_start_mag,delhi,6500,blue,petrol,40000,2015,firstowner
41571,bajaj_pulsar_180cc_dtsi,bangalore,53000,black,petrol,29000,2008,secondowner
41572,bajaj_pulsar_150cc_dtsi,bangalore,45600,black,petrol,34999,2008,firstowner
41573,bajaj_discover_125_m_drum,bangalore,65000,black,petrol,22000,2007,secondowner
41574,bajaj_discover_125_std,bangalore,40000,blue,petrol,30000,2009,secondowner
41575,bajaj_pulsar_150cc_dtsi,bangalore,32000,black,petrol,17999,2005,firstowner
41576,bajaj_xcd_135_dtssi_self_start,bangalore,41000,silver,petrol,21000,2009,firstowner
41577,bajaj_pulsar_150cc_dtsi,bangalore,37500,black,petrol,37999,2009,secondowner
41578,bajaj_pulsar_180cc_dtsi,bangalore,64000,blue,petrol,44999,2010,firstowner
41579,bajaj_pulsar_220f_dtsi,bangalore,12500,black,petrol,78000,2013,firstowner
41580,bajaj_pulsar_150cc_dtsi,bangalore,50000,red,petrol,21999,2006,secondowner
41582,bajaj_discover_150_s_drum,bangalore,15000,red,petrol,34000,2011,secondowner
41583,bajaj_discover_100,bangalore,53000,black,petrol,35000,2008,firstowner
41584,bajaj_pulsar_150cc_dtsi,bangalore,4000,black,petrol,85000,2015,firstowner
41585,hero_honda_passion_plus,bangalore,50000,red,petrol,25000,2006,secondowner
41586,hero_honda_cd100	_std,bangalore,64000,black,petrol,14000,1994,secondowner
41587,hero_honda_cd100_ss_std,bangalore,2000,black,petrol,25000,1982,secondowner
41588,honda_shine_self_disc_alloy,bangalore,43000,red,petrol,40000,2011,firstowner
41589,honda_cb_unicorn_160_cbs,bangalore,5000,black,petrol,77000,2015,firstowner
41590,honda_cb_trigger_std,mumbai,11000,green,petrol,65000,2014,firstowner
41591,royal_enfield_bullet_350_twinspark,bangalore,40000,orange,petrol,130000,1992,secondowner
41592,royal_enfield_bullet_500,bangalore,15000,black,petrol,170000,2012,firstowner
41593,suzuki_fiero_std,bangalore,25000,red,petrol,27000,2000,secondowner
41594,tvs_apache_rtr_180,bangalore,30000,white,petrol,49000,2012,secondowner
41595,suzuki_fiero_std,bangalore,52000,red,petrol,28000,2001,thirdowner
41596,tvs_apache_rtr_160,bangalore,46000,yellow,petrol,38999,2009,firstowner
41597,suzuki_samurai_std,bangalore,60000,blue,petrol,34999,2000,firstowner
41598,tvs_apache_rtr_160,bangalore,400,grey,petrol,80000,2015,firstowner
41599,yamaha_yzf_r15_version_2.0,bangalore,16000,blue,petrol,89999,2014,firstowner
41600,yamaha_yzf_r15_version_2.0,bangalore,8000,grey,petrol,10000,2014,firstowner
41601,yamaha_rx_135_std,bangalore,300000,black,petrol,44999,2002,firstowner
41602,yamaha_fz16,bangalore,20000,black,petrol,54000,2009,firstowner
41603,yamaha_fazer_sport,bangalore,19000,black,petrol,49000,2012,secondowner
41604,yamaha_enticer_125,bangalore,60000,golden,petrol,30000,2003,secondowner
41605,yamaha_yzf_r15_version_2.0,bangalore,20000,black,petrol,80000,2013,firstowner
41606,hyosung_st7,bangalore,3500,black,petrol,520000,2012,firstowner
41608,ideal_jawa_yezdi_250,bangalore,100000,silver,petrol,69999,1983,secondowner
41612,bajaj_pulsar_150cc_dtsi,mumbai,60000,red,petrol,14999,2006,secondowner
41613,bajaj_pulsar_180cc_dtsi,mumbai,14000,blue,petrol,44000,2011,firstowner
41614,bajaj_pulsar_150cc_dtsi,mumbai,32000,red,petrol,31999,2011,firstowner
41615,bajaj_pulsar_150cc_dtsi,mumbai,35000,black,petrol,19000,2008,firstowner
41616,bajaj_caliber_115,mumbai,80000,black,petrol,10000,2002,secondowner
41617,bajaj_avenger_180,mumbai,30000,black,petrol,29999,2006,firstowner
41618,bajaj_pulsar_220f_dtsi,mumbai,53000,red,petrol,51999,2012,secondowner
41619,honda_cb_twister_self_drum_alloy,mumbai,8000,white,petrol,40000,2012,firstowner
41620,ktm_duke_200,mumbai,3700,orange,petrol,110000,2014,firstowner
41621,royal_enfield_continental_gt_535,mumbai,1200,red,petrol,160000,2014,firstowner
41622,suzuki_gs150r,mumbai,18500,black,petrol,35000,2011,firstowner
41623,ktm_duke_200,mumbai,2000,orange,petrol,74000,2012,firstowner
41625,honda_unicorn_alloy,mumbai,50000,black,petrol,39999,2009,secondowner
41677,bajaj_pulsar_150cc_dtsi,delhi,35000,black,petrol,34000,2010,secondowner
41678,bajaj_pulsar_150cc_dtsi,delhi,3600,black,petrol,17000,2006,firstowner
41679,bajaj_pulsar_150cc_dtsi,delhi,13000,black,petrol,35000,2010,firstowner
41680,bajaj_discover_100,delhi,41000,blue,petrol,20999,2010,firstowner
41681,hero_honda_karizma_r,delhi,17000,black,petrol,27000,2009,firstowner
41682,honda_stunner_cbf_self_disc_alloy,delhi,9000,black,petrol,39999,2013,firstowner
41683,royal_enfield_bullet_350_twinspark,delhi,48000,black,petrol,69000,2004,secondowner
41684,tvs_apache_rtr_160,delhi,44000,grey,petrol,34000,2009,firstowner
41685,yamaha_fzs_fi_version_2.0,delhi,13000,black,petrol,65000,2014,firstowner
41686,tvs_star_city,delhi,15000,black,petrol,23999,2007,firstowner
41691,bajaj_pulsar_150cc_dtsi,bangalore,9400,black,petrol,44999,2009,firstowner
41692,bajaj_pulsar_150cc_dtsi,bangalore,25000,black,petrol,29000,2008,firstowner
41693,bajaj_pulsar_150cc_dtsi,bangalore,50000,black,petrol,30000,2007,secondowner
41694,bajaj_pulsar_180cc_dtsi,bangalore,33000,black,petrol,40000,2007,secondowner
41695,royal_enfield_bullet_350,bangalore,3700,red,petrol,1650000,2014,firstowner
41696,royal_enfield_machismo_350,bangalore,2000,black,petrol,100000,2000,secondowner
41697,royal_enfield_bullet_350,bangalore,100000,black,electric,130000,2000,firstowner
41698,tvs_xl_super_hd_2_stroke,bangalore,28000,green,petrol,15000,2002,secondowner
41699,suzuki_samurai_std,bangalore,13000,grey,petrol,64999,1998,secondowner
41700,tvs_star_city_spoke,bangalore,50000,silver,petrol,20000,2006,firstowner
41701,yamaha_yzf_r15_version_2.0,bangalore,17000,red,petrol,88000,2012,firstowner
41702,yamaha_rx_135_std,bangalore,50000,maroon,petrol,42000,2000,thirdowner
41705,bajaj_pulsar_150cc_dtsi,mumbai,30000,black,petrol,19999,2004,firstowner
41706,bajaj_pulsar_150cc_dtsi,delhi,39500,black,petrol,38000,2012,secondowner
41710,royal_enfield_thunderbird_350,bangalore,16000,green,petrol,90000,2013,firstowner
41711,royal_enfield_thunderbird_350,bangalore,16000,green,petrol,90000,2013,firstowner
41712,royal_enfield_bullet_electra,delhi,50000,silver,petrol,70000,2011,secondowner
41738,ktm_duke_200,delhi,2345,red,diesel,5000,2014,firstowner
41803,bajaj_discover_150_s_disc,delhi,95000,black,petrol,20000,2010,secondowner
41804,bajaj_pulsar_150cc_dtsi,delhi,16500,black,petrol,32000,2010,firstowner
41805,bajaj_pulsar_150cc_dtsi,delhi,40000,blue,petrol,9000,2003,firstowner
41806,bajaj_xcd_exceed_125cc_dtssi,delhi,45000,black,petrol,14999,2008,secondowner
41807,bajaj_pulsar_150cc_dtsi,delhi,45000,red,petrol,39999,2010,firstowner
41808,bajaj_pulsar_150cc_dtsi,delhi,26000,black,petrol,30000,2010,firstowner
41809,bajaj_pulsar_180cc_dtsi,delhi,40000,black,petrol,20000,2007,firstowner
41810,bajaj_xcd_exceed_125cc_dtssi,delhi,34000,black,petrol,17999,2008,secondowner
41811,bajaj_pulsar_150cc_dtsi,delhi,20000,cherry,petrol,29999,2008,firstowner
41812,bajaj_pulsar_150cc_dtsi,delhi,36000,black,petrol,32000,2010,firstowner
41813,bajaj_discover_125_m_drum,delhi,70000,black,petrol,22000,2008,firstowner
41814,bajaj_pulsar_150cc_dtsi,delhi,100000,black,petrol,5999,2004,firstowner
41815,bajaj_pulsar_220f_dtsi,delhi,11000,black,petrol,59999,2012,firstowner
41816,bajaj_pulsar_180cc_dtsi,delhi,35000,black,petrol,33000,2009,firstowner
41817,hero_honda_cd_deluxe,delhi,33500,black,petrol,25499,2011,firstowner
41818,hero_honda_hunk,delhi,60000,red,petrol,35000,2009,secondowner
41819,honda_stunner_cbf_self_disc_alloy,delhi,38000,red,petrol,28000,2010,firstowner
41820,hero_honda_passion_pro,delhi,15000,black,petrol,33999,2012,secondowner
41821,hero_honda_karizma_zmr_pgm_fi,delhi,4500,red,petrol,89999,2014,firstowner
41823,honda_dream_yuga_self_drum_alloy,delhi,9000,black,petrol,44999,2015,firstowner
41824,honda_stunner_cbf_self_disc_alloy,delhi,5800,black,petrol,51000,2014,firstowner
41825,royal_enfield_thunderbird_350,delhi,25000,black,petrol,86999,2010,firstowner
41826,royal_enfield_thunderbird_350,delhi,45000,black,petrol,94999,2012,firstowner
41827,royal_enfield_thunderbird_350,delhi,7000,lightning,petrol,110000,2014,firstowner
41828,royal_enfield_bullet_350_twinspark,delhi,25000,silver,petrol,79999,1990,secondowner
41829,royal_enfield_classic_350,delhi,15000,silver,petrol,100000,2013,firstowner
41831,suzuki_hayate_electric_start,delhi,3500,green,petrol,31999,2013,firstowner
41832,suzuki_gixxer_sf_standard,delhi,9000,black,petrol,74999,2014,firstowner
41833,tvs_apache_rtr_180,delhi,66000,black,petrol,25999,2009,secondowner
41834,tvs_apache_rtr_160,delhi,31000,yellow,petrol,39999,2009,secondowner
41835,tvs_apache_rtr_180,delhi,17000,white,petrol,39999,2011,firstowner
41836,tvs_star_city_alloy,delhi,26500,black,petrol,12999,2007,secondowner
41837,yamaha_sz_rr_version_2.0,delhi,26000,red,petrol,27000,2013,firstowner
41839,yamaha_ss_125,delhi,15000,black,petrol,35000,2013,firstowner
41840,yamaha_fz16,delhi,5100,black,petrol,69999,2014,firstowner
41848,bajaj_pulsar_150cc_dtsi,delhi,52000,black,petrol,26000,2009,secondowner
41851,bajaj_pulsar_150cc_dtsi,bangalore,80000,blue,petrol,20000,2004,secondowner
41854,bajaj_pulsar_150cc_dtsi,bangalore,30000,black,petrol,39000,2009,firstowner
41855,bajaj_ct_100_spoke,bangalore,40000,blue,petrol,17000,2004,secondowner
41856,bajaj_discover_150_s_disc,bangalore,10500,red,petrol,62000,2014,firstowner
41857,bajaj_pulsar_220f_dtsi,bangalore,28000,black,petrol,64000,2012,firstowner
41858,bajaj_discover_100_m_disc,bangalore,9200,black,petrol,44999,2014,firstowner
41859,bajaj_pulsar_150cc_dtsi,bangalore,60000,black,petrol,45000,2012,firstowner
41860,bajaj_pulsar_200_ns,mumbai,16000,blue,petrol,65000,2013,firstowner
41861,bajaj_pulsar_200_ns,bangalore,23000,red,petrol,38000,2007,firstowner
41862,bajaj_pulsar_150cc_dtsi,bangalore,40000,black,petrol,44000,2009,firstowner
41863,hero_honda_passion_plus,bangalore,96000,black,petrol,28000,2004,firstowner
41864,honda_unicorn_alloy,bangalore,26000,black,petrol,35000,2007,secondowner
41865,honda_unicorn_spoke,bangalore,25000,grey,petrol,24999,2005,secondowner
41866,ktm_duke_200,bangalore,28000,orange,petrol,98000,2013,firstowner
41867,mahindra_gusto_dx,bangalore,1600,black,petrol,51999,2015,firstowner
41868,bajaj_pulsar_200_ns,mumbai,16000,blue,petrol,65000,2013,firstowner
41869,royal_enfield_bullet_350,bangalore,100000,black,petrol,120000,1984,secondowner
41870,royal_enfield_bullet_350_twinspark,bangalore,35000,blue,petrol,120000,1998,secondowner
41871,royal_enfield_bullet_350,bangalore,30000,maroon,petrol,94999,1995,thirdowner
41872,royal_enfield_classic_500,bangalore,36000,black,petrol,120000,2011,secondowner
41873,suzuki_samurai_std,bangalore,35000,green,petrol,14000,2001,thirdowner
41874,tvs_apache_2007-2011_rtr_160,bangalore,31000,black,petrol,34999,2007,firstowner
41875,tvs_apache_rtr_180,bangalore,27000,white,petrol,59999,2013,firstowner
41876,honda_cb_trigger_dlx,mumbai,40000,red,petrol,48000,2014,secondowner
41877,tvs_star_city_alloy,bangalore,3700,black,petrol,44000,2014,firstowner
41878,yamaha_yzf_r15_version_2.0,bangalore,18800,red,petrol,81999,2012,secondowner
41880,yamaha_fzs_fi_version_2.0,bangalore,5500,blue,petrol,80000,2015,firstowner
41881,yamaha_ss_125,bangalore,47000,black,petrol,45000,2011,firstowner
41882,yamaha_fz16,bangalore,25000,black,petrol,34999,2008,secondowner
41883,yamaha_fzs_fi_version_2.0,bangalore,12000,green,petrol,69999,2014,firstowner
41889,bajaj_pulsar_200_ns,mumbai,11333,black,petrol,77999,2013,firstowner
41890,bajaj_pulsar_150cc_dtsi,mumbai,64000,blue,petrol,14000,2003,firstowner
41891,bajaj_pulsar_135,mumbai,47000,black,petrol,25000,2011,firstowner
41892,honda_unicorn_alloy,mumbai,2300,black,petrol,58000,2013,firstowner
41893,bajaj_pulsar_150cc_dtsi,mumbai,40000,black,petrol,22000,2009,secondowner
41894,bajaj_discover_125_m_drum,mumbai,67000,black,petrol,18999,2007,firstowner
41896,bajaj_discover_125_std,mumbai,48000,black,petrol,22000,2006,firstowner
41897,bajaj_discover_100,mumbai,20000,maroon,petrol,44999,2014,firstowner
41898,bajaj_pulsar_150cc_dtsi,mumbai,22000,black,petrol,48999,2014,firstowner
41899,hero_honda_passion_pro,mumbai,2300,black,petrol,44999,2012,firstowner
41900,hero_honda_hunk,mumbai,49000,red,petrol,39000,2010,secondowner
41901,honda_cb_trigger_std,mumbai,5000,black,petrol,60000,2014,firstowner
41902,honda_cb_twister_self_disc_alloy,mumbai,22000,black,petrol,30999,2012,firstowner
41903,ktm_duke_200,mumbai,14500,black,petrol,77000,2012,secondowner
41904,royal_enfield_thunderbird_350,mumbai,7900,black,petrol,120000,2014,firstowner
41905,royal_enfield_bullet_350_twinspark,mumbai,100000,green,petrol,140000,1981,firstowner
41906,yamaha_fazer_sport,mumbai,18000,blue,petrol,49000,2010,firstowner
41907,yamaha_rx_100_std,mumbai,80000,purple,petrol,32000,1997,secondowner
41908,bajaj_discover_100,mumbai,50000,green,petrol,24999,2012,firstowner
41909,bajaj_pulsar_150cc_dtsi,mumbai,50000,black,petrol,17999,2005,firstowner
41910,yamaha_yzf_r15,mumbai,50000,black,petrol,50000,2009,secondowner
41925,royal_enfield_thunderbird_500,mumbai,1500,black,petrol,130000,2014,firstowner
41927,hero_honda_ambition_disc_kick,mumbai,30000,black,petrol,24999,2003,secondowner
41930,bajaj_pulsar_150cc_dtsi,delhi,49000,red,petrol,28000,2008,firstowner
41931,honda_cbr_250r_standard,delhi,9000,black,petrol,110000,2013,firstowner
41932,ktm_duke_200,delhi,70000,black,petrol,100000,2013,firstowner
41934,bajaj_pulsar_200_ns,bangalore,26000,blue,petrol,63000,2012,firstowner
41935,bajaj_pulsar_150cc_dtsi,mumbai,95000,red,petrol,37999,2011,firstowner
41936,honda_stunner_cbf_self_disc_alloy,delhi,35000,yellow,petrol,24000,2010,firstowner
41937,bajaj_xcd_exceed_125cc_dtssi,delhi,20200,blue,petrol,16999,2009,firstowner
41938,bajaj_pulsar_220f_dtsi,mumbai,23000,black,petrol,52000,2013,firstowner
41939,honda_shine_self_disc_alloy,mumbai,11000,black,petrol,45000,2013,firstowner
41940,royal_enfield_bullet_500,mumbai,14000,black,petrol,140000,2014,firstowner
41941,hero_honda_karizma_r,mumbai,47000,yellow,petrol,44999,2010,secondowner
41943,yamaha_sz_rr,mumbai,35000,red,petrol,39000,2011,secondowner
41944,hyosung_st7,mumbai,9800,red,petrol,540000,2012,secondowner
41971,bajaj_discover_150_s_disc,delhi,20000,green,petrol,24999,2011,firstowner
41972,hero_motocorp_ignitor_125_drum,delhi,22000,black,petrol,44999,2013,firstowner
41973,honda_cb_trigger_std,delhi,17000,black,petrol,44999,2013,secondowner
41974,hero_honda_karizma_zmr_pgm_fi,delhi,19000,white,petrol,55000,2012,firstowner
41975,royal_enfield_bullet_electra_twinspark,delhi,8000,black,petrol,100000,2013,firstowner
41977,bajaj_pulsar_220f_dtsi,bangalore,13000,black,petrol,75000,2013,firstowner
41979,bajaj_pulsar_150cc_dtsi,bangalore,30000,black,petrol,19999,2006,secondowner
41980,hero_honda_cbz_disc,bangalore,28000,black,petrol,34999,2009,firstowner
41981,hero_honda_splendor_super,bangalore,63000,black,petrol,15000,1998,secondowner
41982,yamaha_rx_135_std,bangalore,20000,black,petrol,39999,1997,secondowner
41983,hero_honda_passion_plus,mumbai,50000,black,petrol,12000,2001,firstowner
41984,honda_cb_unicorn_160_standard,mumbai,40000,silver,petrol,44999,2011,firstowner
41985,honda_cbr_250r_standard,mumbai,30000,red,petrol,95000,2012,firstowner
41986,honda_unicorn_alloy,mumbai,43000,black,petrol,37999,2008,firstowner
41987,royal_enfield_bullet_350,mumbai,1000,black,petrol,110000,2012,firstowner
41997,tvs_apache_rtr_160,bangalore,70000,white,petrol,30000,2013,firstowner
41998,bajaj_pulsar_220f_dtsi,mumbai,33000,black,petrol,45000,2012,firstowner
42009,royal_enfield_thunderbird_500,mumbai,13000,black,petrol,110000,2014,secondowner
42013,yamaha_yzf_r15,bangalore,13000,black,petrol,100000,2014,secondowner
42016,yamaha_yzf_r15_version_2.0,mumbai,3900,red,petrol,100000,2014,firstowner
42019,royal_enfield_thunderbird_350,delhi,12000,red,petrol,120000,2014,firstowner
42021,hero_motocorp_ignitor_125_disc,bangalore,14000,red,petrol,52000,2013,firstowner
42022,hero_honda_splendor_plus,bangalore,7000,blue,petrol,27000,2005,firstowner
42023,honda_stunner_cbf_self_disc_alloy,bangalore,27823,black,petrol,39999,2012,firstowner
42024,honda_cb_trigger_std,bangalore,6000,red,petrol,75000,2015,firstowner
42025,honda_cbr_150r_deluxe,bangalore,3300,red,petrol,120000,2014,firstowner
42026,royal_enfield_classic_350,bangalore,400,white,petrol,150000,2015,firstowner
42027,suzuki_fiero_std,bangalore,70000,black,petrol,37000,2001,secondowner
42028,yamaha_rx_100_std,bangalore,38000,maroon,petrol,38000,1995,thirdowner
42029,tvs_apache_rtr_160,bangalore,27000,black,petrol,47999,2011,secondowner
42030,yamaha_fz16,bangalore,7000,black,petrol,69999,2013,firstowner
42031,yamaha_ybr_110,bangalore,27000,black,petrol,24000,2010,firstowner
42032,yamaha_yzf_r15_version_2.0,bangalore,16000,grey,petrol,100000,2014,firstowner
42033,yamaha_rx_135_std,bangalore,29000,maroon,petrol,27000,1996,firstowner
42034,bajaj_pulsar_200_ns,mumbai,5500,black,petrol,85000,2015,firstowner
42035,bajaj_pulsar_200_ns,mumbai,20000,black,petrol,54999,2013,secondowner
42036,bajaj_pulsar_150cc_dtsi,mumbai,24000,red,petrol,34999,2011,secondowner
42037,bajaj_pulsar_180cc_dtsi,mumbai,22000,red,petrol,37999,2010,firstowner
42038,bajaj_pulsar_150cc_dtsi,mumbai,52500,red,petrol,25000,2006,firstowner
42039,hero_honda_karizma_r,mumbai,20000,red,petrol,24999,2004,firstowner
42040,hero_honda_cbz_xtreme_self_start,mumbai,29000,black,petrol,34999,2010,firstowner
42041,hero_honda_glamour,mumbai,40000,black,petrol,25000,2010,secondowner
42042,honda_unicorn_alloy,mumbai,30000,black,petrol,30000,2008,secondowner
42043,honda_unicorn_alloy,mumbai,36200,silver,petrol,34999,2007,firstowner
42044,ktm_duke_200,delhi,2345,red,petrol,5000,2014,secondowner
42045,kawasaki_ninja_250r,mumbai,17000,black,petrol,190000,2013,firstowner
42046,mahindra_centuro_nxt,mumbai,1000,black,petrol,52999,2015,firstowner
42047,tvs_apache_rtr_160,mumbai,27000,grey,petrol,30000,2008,secondowner
42048,yamaha_rx_100_std,mumbai,60000,red,petrol,44999,1990,secondowner
42049,yamaha_yzf_r15,mumbai,4500,yellow,petrol,63000,2010,firstowner
42053,yamaha_yzf_r15,bangalore,17000,red,petrol,79000,2012,firstowner
42066,bajaj_pulsar_150cc_dtsi,delhi,100000,black,petrol,7600,2003,firstowner
42104,bajaj_pulsar_150cc_dtsi,delhi,35000,red,petrol,35000,2010,firstowner
42105,bajaj_discover_125_m_disc,delhi,14000,silver,petrol,39999,2014,firstowner
42106,bajaj_pulsar_150cc_dtsi,delhi,13000,black,petrol,45000,2010,firstowner
42107,bajaj_xcd_135_dtssi_self_start,delhi,39000,black,petrol,20999,2010,firstowner
42108,bajaj_discover_100,delhi,42000,black,petrol,34999,2013,firstowner
42109,bajaj_platina_100_alloy_wheel_ks,delhi,37000,black,petrol,25000,2011,firstowner
42110,bajaj_pulsar_135,delhi,17000,black,petrol,23000,2012,secondowner
42111,bajaj_discover_125_st,delhi,53000,black,petrol,19999,2006,firstowner
42112,bajaj_pulsar_180cc_dtsi,delhi,35000,black,petrol,29999,2009,firstowner
42113,bajaj_discover_150_s_drum,delhi,26000,green,petrol,30000,2011,thirdowner
42114,hero_honda_passion_pro,delhi,7500,black,petrol,34000,2012,firstowner
42116,hero_honda_glamour,delhi,200000,black,petrol,18000,2007,firstowner
42118,hero_honda_karizma_r,delhi,17000,yellow,petrol,29999,2008,firstowner
42119,hero_honda_glamour,delhi,21000,red,petrol,26000,2000,firstowner
42120,honda_cbr_250r_standard,delhi,25000,silver,petrol,95000,2011,firstowner
42121,ktm_duke_200,delhi,11000,white,petrol,110000,2014,firstowner
42122,hero_honda_passion_plus,delhi,54000,red,petrol,19999,2009,firstowner
42123,honda_stunner_cbf_self_disc_alloy,delhi,17000,black,petrol,24999,2011,firstowner
42124,royal_enfield_bullet_350,delhi,70000,black,petrol,64000,2002,firstowner
42125,royal_enfield_thunderbird_350,delhi,13500,red,petrol,40000,2005,firstowner
42126,royal_enfield_bullet_500,delhi,8000,red,petrol,150000,2014,firstowner
42127,royal_enfield_bullet_350,delhi,18000,black,petrol,85000,2005,secondowner
42129,royal_enfield_machismo_350,delhi,36000,black,petrol,69999,2002,firstowner
42130,tvs_apache_rtr_160,delhi,14500,white,petrol,59000,2014,firstowner
42131,royal_enfield_bullet_350,delhi,63000,black,petrol,52000,1986,thirdowner
42132,tvs_apache_rtr_160,delhi,27800,black,petrol,39999,2012,firstowner
42133,yamaha_yzf_r15_version_2.0,delhi,7000,blue,petrol,80000,2014,firstowner
42135,yamaha_fz16,delhi,3010,black,petrol,47999,2011,firstowner
42136,yamaha_gladiator_ss,delhi,17800,black,petrol,27999,2011,firstowner
42137,yamaha_yzf_r15_version_2.0,delhi,7000,black,petrol,95000,2014,firstowner
42138,yamaha_gladiator_ss,delhi,31000,black,petrol,19000,2010,firstowner
42146,bajaj_pulsar_150cc_dtsi,bangalore,40000,black,petrol,19000,2005,firstowner
42147,bajaj_pulsar_150cc_dtsi,bangalore,30000,blue,petrol,49999,2011,firstowner
42148,bajaj_pulsar_200_ns,bangalore,29000,yellow,petrol,59999,2012,secondowner
42149,bajaj_pulsar_150cc_dtsi,bangalore,20000,black,petrol,45000,2010,firstowner
42150,bajaj_avenger_220,bangalore,31000,black,petrol,54999,2009,secondowner
42151,bajaj_discover_100,bangalore,26000,black,petrol,35000,2013,firstowner
42152,bajaj_pulsar_150cc_dtsi,bangalore,35000,black,petrol,23999,2008,secondowner
42153,bajaj_pulsar_180cc_dtsi,bangalore,26000,red,petrol,42000,2009,secondowner
42154,bajaj_pulsar_150cc_dtsi,bangalore,26000,red,petrol,34000,2007,secondowner
42155,bajaj_pulsar_180cc_dtsi,bangalore,22000,black,petrol,59999,2013,firstowner
42156,hero_motocorp_xtreme_single_disc,bangalore,8000,black,petrol,64000,2014,firstowner
42157,hero_honda_karizma_r,bangalore,40000,black,petrol,49999,2012,firstowner
42158,hero_honda_splendor_plus,bangalore,41000,blue,petrol,25999,2006,firstowner
42159,hero_honda_passion_pro,bangalore,50000,black,petrol,35000,2010,firstowner
42160,hero_honda_splendor_super,bangalore,70000,black,petrol,22000,2002,firstowner
42161,honda_shine_self_disc_alloy,bangalore,58000,red,petrol,24999,2006,secondowner
42162,honda_unicorn_alloy,bangalore,50000,black,petrol,49999,2012,firstowner
42163,honda_stunner_cbf_self_disc_alloy,bangalore,23000,green,petrol,50000,2012,firstowner
42164,bajaj_boxer_ct_100,bangalore,70000,black,petrol,19999,2001,firstowner
42165,royal_enfield_thunderbird_350,bangalore,31000,silver,petrol,90000,2012,firstowner
42166,royal_enfield_thunderbird_500,bangalore,11000,black,petrol,150000,2013,firstowner
42167,royal_enfield_thunderbird_350,bangalore,8000,red,petrol,150000,2012,firstowner
42168,royal_enfield_classic_chrome,bangalore,15000,silver,petrol,140000,2011,firstowner
42169,suzuki_samurai_std,bangalore,70000,green,petrol,12999,2001,firstowner
42170,tvs_victor_110,bangalore,77000,silver,petrol,16999,2004,firstowner
42171,tvs_victor_110,bangalore,35000,black,petrol,19000,2005,firstowner
42172,yamaha_fz16,bangalore,45000,black,petrol,39999,2010,firstowner
42173,yamaha_rx_135_std,bangalore,55000,black,petrol,45000,2003,secondowner
42174,yamaha_rx_100_std,bangalore,50000,silver,petrol,19999,1986,fourthowner
42179,royal_enfield_thunderbird_350,bangalore,31000,silver,petrol,100000,2013,firstowner
