id,bike_name,city_posted,km_driven,color,fuel_type,price,model_year,owner_type
38778,royal_enfield_classic_350,bangalore,37000,black,petrol,110000,2012,firstowner
38780,bajaj_pulsar_220f_dtsi,delhi,11000,black,petrol,45999,2010,firstowner
38822,royal_enfield_classic_350,mumbai,27000,black,petrol,95000,2013,firstowner
38823,yamaha_enticer_125,mumbai,25000,white,petrol,58000,2005,firstowner
38824,hero_honda_passion_pro,mumbai,85000,black,petrol,35000,2012,firstowner
38825,hero_honda_cbz_self,mumbai,50000,blue,petrol,31500,2002,secondowner
38826,yamaha_rx_135_std,mumbai,80000,black,petrol,76999,2003,secondowner
38827,yamaha_ybr_125,mumbai,70000,black,petrol,12000,2004,firstowner
38828,yamaha_yzf_r15,mumbai,50000,red,petrol,50000,2010,firstowner
38829,yamaha_fz_s,mumbai,35000,black,petrol,28000,2009,firstowner
38830,royal_enfield_bullet_350,mumbai,50000,black,petrol,98000,1991,thirdowner
38831,royal_enfield_bullet_electra,mumbai,37000,black,petrol,90000,2002,firstowner
38833,honda_unicorn_spoke,mumbai,80700,red,petrol,24000,2006,firstowner
38834,honda_unicorn_alloy,mumbai,19500,red,petrol,39999,2007,firstowner
38835,honda_unicorn_alloy,mumbai,23800,silver,petrol,45000,2012,secondowner
38836,honda_unicorn_alloy,mumbai,2700,silver,petrol,74999,2015,firstowner
38837,honda_cb_twister_self_drum_alloy,mumbai,38500,black,petrol,34000,2011,firstowner
38838,honda_shine_self_disc_alloy,mumbai,50000,black,petrol,29999,2010,secondowner
38839,honda_unicorn_alloy,mumbai,28000,black,petrol,54000,2013,firstowner
38840,honda_cb_unicorn_160_standard,mumbai,60000,black,petrol,38000,2010,secondowner
38841,honda_unicorn_alloy,mumbai,4000,black,petrol,29000,2007,firstowner
38842,honda_unicorn_alloy,mumbai,14700,black,petrol,57999,2013,firstowner
38843,hero_motocorp_xtreme_single_disc,mumbai,5000,black,petrol,60000,2014,firstowner
38844,honda_shine_self_disc_alloy,mumbai,70000,black,petrol,32000,2008,secondowner
38845,hero_honda_glamour_fi,mumbai,29000,black,petrol,30000,2011,firstowner
38846,hero_honda_karizma_r,mumbai,33000,black,petrol,29999,2009,firstowner
38847,hero_motocorp_ignitor_125_disc,mumbai,11000,red,petrol,44000,2014,firstowner
38848,hero_honda_passion_plus,mumbai,1200,black,petrol,14000,2001,fourthowner
38849,honda_unicorn_alloy,mumbai,16000,black,petrol,52000,2012,firstowner
38850,bajaj_pulsar_200_ns,mumbai,35000,blue,petrol,55000,2013,firstowner
38851,bajaj_pulsar_200_ns,mumbai,2274,yellow,petrol,59999,2012,firstowner
38852,bajaj_pulsar_220f_dtsi,mumbai,8200,black,petrol,76000,2014,firstowner
38853,bajaj_pulsar_135,mumbai,35000,black,petrol,26999,2010,firstowner
38854,bajaj_pulsar_150cc_dtsi,mumbai,5000,blue,petrol,23000,2005,secondowner
38855,bajaj_pulsar_150cc_dtsi,mumbai,25000,black,petrol,29000,2007,firstowner
38856,bajaj_discover_125_std,mumbai,40000,red,petrol,37999,2012,firstowner
38857,bajaj_pulsar_150cc_dtsi,mumbai,48000,red,petrol,24000,2007,firstowner
38859,bajaj_pulsar_135,delhi,54000,red,petrol,21000,2011,firstowner
38868,yamaha_rx_135_std,bangalore,65000,black,petrol,27999,1996,secondowner
38870,yamaha_yzf_r15_version_2.0,bangalore,25000,blue,petrol,59999,2009,firstowner
38871,yamaha_rx_100_std,bangalore,1800,blue,petrol,29000,1987,fourthowner
38872,yamaha_crux,bangalore,15000,maroon,petrol,37000,2014,firstowner
38873,yamaha_fazer_sport,bangalore,19000,black,petrol,65000,2013,firstowner
38874,yamaha_rx_100_std,bangalore,45000,black,petrol,39500,1990,secondowner
38875,yamaha_fzs_fi_version_2.0,bangalore,21000,blue,petrol,69999,2014,firstowner
38876,yamaha_rx_100_std,bangalore,3000,blue,petrol,77000,1988,secondowner
38877,tvs_victor_110,bangalore,74000,black,petrol,24500,2006,firstowner
38878,tvs_victor_2015,bangalore,84000,red,petrol,16999,2003,firstowner
38880,tvs_apache_rtr_160,bangalore,18000,red,petrol,43000,2011,firstowner
38882,tvs_apache_2007-2011_rtr_160,mumbai,22000,grey,petrol,24999,2008,firstowner
38883,tvs_apache_rtr_180,bangalore,42000,black,petrol,42999,2009,firstowner
38884,tvs_victor_110,bangalore,50000,blue,petrol,15000,2003,firstowner
38885,tvs_fiero_f2_drum,bangalore,212000,silver,petrol,25000,2003,secondowner
38886,tvs_scooty_zest_110,bangalore,20000,blue,petrol,14999,2002,firstowner
38887,royal_enfield_thunderbird_500,bangalore,18000,blue,petrol,150000,2013,firstowner
38888,royal_enfield_thunderbird_500,bangalore,14800,black,petrol,130000,2013,secondowner
38889,royal_enfield_thunderbird_350,bangalore,27500,maroon,petrol,94999,2011,firstowner
38890,suzuki_samurai_std,bangalore,187375,yellow,petrol,19999,1997,secondowner
38891,royal_enfield_bullet_350,bangalore,200000,silver,petrol,100000,1988,secondowner
38892,royal_enfield_thunderbird_350,bangalore,34900,silver,petrol,84999,2011,firstowner
38893,royal_enfield_thunderbird_350,bangalore,18000,black,petrol,76000,2005,firstowner
38895,honda_unicorn_alloy,bangalore,37700,silver,petrol,49500,2011,firstowner
38942,honda_unicorn_alloy,mumbai,40000,black,petrol,47999,2012,firstowner
38943,royal_enfield_bullet_350,mumbai,17000,black,petrol,98000,2010,secondowner
38956,yamaha_libero_std,mumbai,22000,grey,petrol,17999,2003,firstowner
38957,yamaha_yzf_r15_version_2.0,mumbai,39000,blue,petrol,63000,2010,secondowner
38958,yamaha_yzf_r15_version_2.0,mumbai,13800,red,petrol,67000,2012,firstowner
38959,yamaha_rx_100_std,mumbai,100000,black,petrol,29999,1990,secondowner
38960,yamaha_rxz_std,mumbai,50000,black,petrol,34999,1998,secondowner
38961,yamaha_sz_rr,mumbai,46000,black,petrol,37000,2011,firstowner
38963,royal_enfield_bullet_350_twinspark,mumbai,40000,black,petrol,74999,1995,secondowner
38964,royal_enfield_bullet_350_twinspark,mumbai,100000,maroon,petrol,100000,1981,secondowner
38965,suzuki_samurai_std,mumbai,15000,black,petrol,29999,1998,thirdowner
38966,honda_cb_twister_self_drum_alloy,mumbai,17800,white,petrol,31000,2012,secondowner
38967,honda_unicorn_alloy,mumbai,35000,black,petrol,34999,2009,firstowner
38968,hero_honda_cd_deluxe,mumbai,35000,black,petrol,32999,2012,firstowner
38969,hero_honda_cbz_disc,mumbai,48500,black,petrol,16000,2001,secondowner
38970,bajaj_discover_125_disc,mumbai,13000,blue,petrol,34999,2014,firstowner
38971,bajaj_pulsar_200_ns,mumbai,40000,black,petrol,28000,2005,firstowner
38973,bajaj_discover_125_m_drum,mumbai,20015,black,petrol,24999,2008,firstowner
38974,bajaj_pulsar_220f_dtsi,mumbai,360,black,petrol,97999,2015,firstowner
38975,bajaj_avenger_220,mumbai,30000,black,petrol,27999,2006,firstowner
38976,bajaj_pulsar_200_ns,mumbai,20000,yellow,petrol,55000,2012,secondowner
38979,bajaj_pulsar_200_ns_abs,mumbai,12000,yellow,petrol,67999,2012,firstowner
38980,bajaj_pulsar_200_ns,mumbai,25000,blue,petrol,59999,2013,firstowner
38981,yamaha_rx_135_std,bangalore,60000,black,petrol,52000,2002,firstowner
38982,tvs_apache_rtr_160,bangalore,12435,black,petrol,56999,2011,firstowner
38983,yamaha_rxz_std,bangalore,3200,black,petrol,34999,1996,secondowner
38984,royal_enfield_bullet_350_twinspark,bangalore,24000,black,petrol,110000,2012,secondowner
38986,suzuki_heat_alloy,bangalore,57000,blue,petrol,17500,2007,firstowner
38987,bajaj_avenger_220,bangalore,17000,blue,petrol,68000,2013,firstowner
38988,bajaj_pulsar_180cc_dtsi,bangalore,50000,white,petrol,23000,2002,secondowner
38989,bajaj_pulsar_150cc_dtsi,bangalore,50000,black,petrol,24000,2006,firstowner
38991,bajaj_avenger_220,bangalore,35000,black,petrol,36000,2008,firstowner
38998,yamaha_yzf_r15,delhi,25000,red,petrol,37000,2008,firstowner
38999,tvs_star_city_spoke,delhi,40000,black,petrol,13000,2007,firstowner
39000,royal_enfield_classic_350,delhi,6500,black,petrol,97000,2005,firstowner
39001,royal_enfield_bullet_350,delhi,40000,black,petrol,65000,1989,secondowner
39002,royal_enfield_bullet_electra_twinspark,delhi,20000,silver,petrol,74999,2005,secondowner
39003,bajaj_boxer_ct_100,bangalore,75000,black,petrol,21999,2006,firstowner
39004,yamaha_rx_135_std,bangalore,20000,black,petrol,42999,2000,secondowner
39005,ktm_rc_390,mumbai,12400,black,petrol,160000,2013,firstowner
39006,honda_cbr_250r_standard,delhi,1827,black,petrol,120000,2014,firstowner
39007,royal_enfield_bullet_350,delhi,30000,black,petrol,65000,1997,firstowner
39008,suzuki_fiero_std,bangalore,60000,black,petrol,16999,2000,secondowner
39009,honda_cb_twister_self_drum_alloy,mumbai,26000,red,petrol,27000,2014,firstowner
39010,bajaj_platina_100_alloy_wheel_ks,delhi,57000,silver,petrol,19000,2009,firstowner
39013,bajaj_discover_150_s_disc,delhi,12000,black,petrol,50000,2013,firstowner
39016,yamaha_fz_s,bangalore,29000,black,petrol,60000,2013,firstowner
39018,honda_dream_yuga_self_drum_alloy,bangalore,15500,red,petrol,44999,2013,firstowner
39019,hero_motocorp_ignitor_125_disc,bangalore,6000,black,petrol,55000,2014,firstowner
39020,hero_honda_karizma_r,bangalore,50000,yellow,petrol,50000,2010,firstowner
39022,bajaj_platina_100_alloy_wheel_ks,bangalore,58000,red,petrol,28000,2009,secondowner
39023,hero_honda_splendor_plus,bangalore,51000,black,petrol,25000,2003,secondowner
39024,bajaj_pulsar_150cc_dtsi,bangalore,6000,black,petrol,62999,2014,firstowner
39028,hero_honda_hunk,delhi,25000,black,petrol,50000,2011,firstowner
39031,royal_enfield_thunderbird_350,delhi,9000,black,petrol,89999,2012,firstowner
39032,royal_enfield_bullet_electra,delhi,12900,cherry,petrol,84000,2008,firstowner
39034,honda_shine_self_disc_alloy,delhi,1800,black,petrol,57000,2015,firstowner
39037,hero_honda_passion_pro,delhi,9800,black,petrol,35000,2013,firstowner
39038,hero_honda_hunk,delhi,75000,black,petrol,23000,2009,secondowner
39039,hero_honda_passion_pro,delhi,10000,red,petrol,24999,2010,firstowner
39040,bajaj_pulsar_150cc_dtsi,delhi,100000,black,petrol,12000,2004,secondowner
39041,bajaj_pulsar_220f_dtsi,delhi,32000,blue,petrol,37999,2009,firstowner
39042,bajaj_xcd_exceed_125cc_dtssi,delhi,56650,silver,petrol,7499,2008,firstowner
39043,bajaj_pulsar_150cc_dtsi,delhi,10000,black,petrol,38000,2008,firstowner
39044,bajaj_pulsar_150cc_dtsi,delhi,30000,black,petrol,16000,2006,firstowner
39055,hero_honda_splendor_super,bangalore,21000,black,petrol,24000,2005,firstowner
39056,bajaj_pulsar_200_ns,bangalore,28000,black,petrol,69999,2013,secondowner
39057,bajaj_pulsar_135,bangalore,50000,black,petrol,40000,2011,firstowner
39058,bajaj_pulsar_220f_dtsi,bangalore,31000,black,petrol,65000,2012,firstowner
39059,hero_honda_passion_plus,bangalore,40000,black,petrol,29999,2007,firstowner
39060,bajaj_pulsar_150cc_dtsi,bangalore,13000,blue,petrol,39000,2002,firstowner
39061,bajaj_pulsar_150cc_dtsi,bangalore,13000,black,petrol,34999,2011,firstowner
39063,bajaj_discover_125_m_drum,bangalore,90000,silver,petrol,21999,2005,firstowner
39064,bajaj_pulsar_220f_dtsi,bangalore,35000,black,petrol,54999,2011,firstowner
39068,bajaj_discover_100_t_drum,bangalore,25000,red,petrol,27000,2009,secondowner
39075,yamaha_yzf_r15_version_2.0,delhi,6500,red,petrol,84999,2012,firstowner
39077,ktm_duke_390,delhi,5000,black,petrol,170000,2013,firstowner
39079,yamaha_yzf_r15_version_2.0,delhi,31000,yellow,petrol,64000,2010,firstowner
39080,yamaha_fzs_fi_version_2.0,delhi,22000,black,petrol,40000,2012,secondowner
39081,yamaha_sz_rr,delhi,30400,blue,petrol,36000,2011,firstowner
39082,yamaha_yzf_r15_version_2.0,delhi,13000,red,petrol,67999,2011,secondowner
39083,tvs_apache_rtr_180,delhi,38000,white,petrol,44000,2013,firstowner
39085,yamaha_fz_fi_version_2.0,delhi,200,black,petrol,79999,2015,firstowner
39086,tvs_apache_2007-2011_150,delhi,80000,red,petrol,14999,2006,firstowner
39087,tvs_apache_rtr_160,delhi,6500,white,petrol,60000,2014,firstowner
39088,royal_enfield_bullet_electra_twinspark,delhi,26000,maroon,petrol,75000,2010,secondowner
39089,yamaha_rx_100_std,delhi,21000,black,petrol,24999,1995,secondowner
39090,royal_enfield_thunderbird_350,delhi,21000,black,petrol,76999,2011,firstowner
39091,royal_enfield_bullet_electra_twinspark,delhi,15000,silver,petrol,79999,2007,firstowner
39092,royal_enfield_bullet_electra_twinspark,delhi,20000,black,petrol,89999,2013,secondowner
39093,tvs_apache_rtr_180,delhi,21000,white,petrol,43499,2011,firstowner
39094,hero_honda_cd_deluxe,delhi,17000,black,petrol,34999,2012,firstowner
39095,honda_stunner_cbf_self_disc_alloy,delhi,22000,black,petrol,40000,2013,firstowner
39096,hero_honda_splendor_super,delhi,55000,red,petrol,24000,2002,firstowner
39098,hero_honda_splendor_super,delhi,24000,grey,petrol,24000,2011,firstowner
39099,hero_motocorp_glamour_alloy_drum,delhi,36000,red,petrol,19999,2006,firstowner
39100,hero_honda_achiever,delhi,70000,red,petrol,8500,2006,secondowner
39101,honda_shine_kick_drum_spoke,delhi,60000,black,petrol,24999,2006,secondowner
39102,hero_honda_splendor_super,delhi,60000,blue,petrol,13000,2006,firstowner
39103,hero_honda_cbz_xtreme_kick_start,delhi,24000,black,petrol,10000,2006,firstowner
39104,hero_honda_cbz_xtreme_kick_start,delhi,40000,blue,petrol,7999,2005,secondowner
39105,hero_honda_cbz_xtreme_self_start,delhi,25000,black,petrol,34999,2012,secondowner
39106,hero_honda_ambition_drum_kick,delhi,45000,maroon,petrol,15000,2003,firstowner
39109,bajaj_pulsar_150cc_dtsi,delhi,29500,black,petrol,34999,2011,secondowner
39110,bajaj_pulsar_150cc_dtsi,delhi,26000,red,petrol,34999,2012,firstowner
39111,bajaj_discover_125_m_disc,delhi,20000,black,petrol,44000,2013,firstowner
39112,harley_davidson_street_750,delhi,5500,black,petrol,400000,2014,firstowner
39113,bajaj_pulsar_220f_dtsi,delhi,19000,black,petrol,55000,2011,firstowner
39114,bajaj_pulsar_220f_dtsi,delhi,35000,black,petrol,34999,2010,firstowner
39115,bajaj_pulsar_135,delhi,24000,black,petrol,22999,2010,firstowner
39116,bajaj_pulsar_150cc_dtsi,delhi,45000,red,petrol,16000,2002,firstowner
39117,bajaj_discover_125_std,delhi,90000,blue,petrol,14999,2006,secondowner
39118,bajaj_discover_125_m_drum,delhi,27000,red,petrol,24999,2006,firstowner
39119,bajaj_pulsar_150cc_dtsi,delhi,52000,red,petrol,44999,2009,secondowner
39120,bajaj_pulsar_150cc_dtsi,delhi,65000,black,petrol,15000,2009,firstowner
39121,bajaj_discover_125_m_drum,delhi,32000,black,petrol,12000,2006,firstowner
39122,bajaj_pulsar_135,delhi,18000,red,petrol,23999,2011,firstowner
39123,bajaj_platina_es_100_alloy,delhi,43000,grey,petrol,18999,2007,firstowner
39124,bajaj_pulsar_200_ns,delhi,30000,black,petrol,58000,2012,firstowner
39125,bajaj_pulsar_150_ns,delhi,42000,red,petrol,26999,2010,firstowner
39126,yamaha_sz_r,delhi,40500,red,petrol,24000,2011,secondowner
39145,bajaj_discover_125_std,bangalore,45000,red,petrol,18000,2005,secondowner
39146,bajaj_pulsar_180cc_dtsi,bangalore,35000,black,petrol,30000,2008,firstowner
39147,bajaj_discover_150_s_drum,bangalore,19000,black,petrol,57999,2014,firstowner
39149,bajaj_pulsar_150cc_dtsi,bangalore,40000,black,petrol,17999,2005,firstowner
39159,bajaj_pulsar_135,delhi,18000,red,petrol,24000,2011,firstowner
39160,bajaj_discover_125_m_disc,delhi,350000,red,petrol,28000,2013,firstowner
39161,honda_cb_twister_self_drum_alloy,mumbai,26000,red,petrol,26000,2013,firstowner
39171,yamaha_fz_fi_version_2.0,delhi,1400,black,petrol,80000,2015,firstowner
39174,honda_unicorn_spoke,delhi,65000,grey,petrol,15000,2006,firstowner
39175,royal_enfield_bullet_350_twinspark,delhi,40000,black,petrol,84999,1985,secondowner
39177,hero_motocorp_ignitor_125_disc,delhi,1300,red,petrol,40000,2014,firstowner
39205,tvs_victor_2015,bangalore,42000,black,petrol,18000,2004,firstowner
39207,tvs_xl_super_hd_2_stroke,bangalore,6500,26000,petrol,23000,2014,firstowner
39208,tvs_apache_rtr_160,bangalore,40000,yellow,petrol,43000,2009,firstowner
39209,tvs_fiero_f2_disc,bangalore,60000,red,petrol,15000,2003,secondowner
39210,yamaha_rx_100_std,bangalore,65000,golden,petrol,33000,1996,firstowner
39211,tvs_fiero_f2_drum,bangalore,2000,blue,petrol,26499,2003,firstowner
39212,tvs_apache_rtr_160,bangalore,57000,red,petrol,54999,2011,firstowner
39213,yamaha_crux,bangalore,13500,brown,petrol,31000,2013,firstowner
39214,yamaha_fz_fi_version_2.0,bangalore,16000,green,petrol,74999,2014,secondowner
39216,yamaha_fz_s,bangalore,46000,yellow,petrol,55000,2011,firstowner
39217,yamaha_rx_100_std,bangalore,900,black,petrol,94999,1990,thirdowner
39218,yamaha_fazer_sport,bangalore,18000,blue,petrol,59999,2014,firstowner
39219,ideal_jawa_yezdi_250,bangalore,35000,black,petrol,94000,1995,secondowner
39221,ideal_jawa_yezdi_250,bangalore,40000,black,petrol,39999,1987,secondowner
39227,bajaj_pulsar_135,mumbai,19113,black,petrol,39999,2012,firstowner
39228,bajaj_pulsar_135,mumbai,45000,black,petrol,29000,2011,firstowner
39229,bajaj_pulsar_180cc_dtsi,mumbai,22500,silver,petrol,34999,2008,secondowner
39230,bajaj_pulsar_200_ns,mumbai,7300,black,petrol,75000,2013,firstowner
39231,bajaj_pulsar_150cc_dtsi,mumbai,50000,black,petrol,13000,2004,thirdowner
39232,bajaj_pulsar_150cc_dtsi,mumbai,43000,black,petrol,28000,2011,firstowner
39233,bajaj_pulsar_150cc_dtsi,mumbai,40000,black,petrol,17999,2005,firstowner
39234,bajaj_pulsar_150cc_dtsi,mumbai,20000,red,petrol,31000,2010,secondowner
39235,hero_honda_cbz_disc,mumbai,20000,black,petrol,13500,2004,firstowner
39236,hero_honda_hunk,mumbai,55000,grey,petrol,33000,2009,secondowner
39237,honda_shine_self_disc_alloy,mumbai,900,grey,petrol,69999,2015,firstowner
39238,honda_unicorn_spoke,mumbai,35000,grey,petrol,19999,2005,firstowner
39240,honda_stunner_cbf_self_disc_alloy,mumbai,29000,maroon,petrol,36000,2009,secondowner
39241,honda_shine_self_disc_alloy,delhi,2345,red,diesel,5000,2015,secondowner
39242,royal_enfield_bullet_350_twinspark,mumbai,13000,black,petrol,89999,2009,firstowner
39243,royal_enfield_classic_350,mumbai,2300,black,petrol,140000,2015,firstowner
39244,yamaha_fz_s,mumbai,28000,black,petrol,30000,2009,firstowner
39245,tvs_apache_rtr_180,mumbai,2000,black,petrol,54000,2012,firstowner
39246,yamaha_fazer_sport,mumbai,15000,blue,petrol,49999,2011,firstowner
39247,yamaha_rx_100_std,mumbai,50616,black,petrol,39999,1991,fourthowner
39250,bajaj_pulsar_150cc_dtsi,mumbai,60000,black,petrol,14000,2004,firstowner
39253,hero_honda_splendor_super,mumbai,38000,black,petrol,20999,2006,secondowner
39271,bajaj_ct_100_alloy,mumbai,30000,blue,petrol,19999,2004,secondowner
39273,yamaha_fz_fi_version_2.0,mumbai,40000,black,petrol,39000,2011,secondowner
39274,yamaha_yzf_r15_version_2.0,mumbai,6200,red,petrol,94999,2014,firstowner
39275,hero_honda_karizma_r,mumbai,35000,black,petrol,34000,2007,firstowner
39366,bajaj_pulsar_150cc_dtsi,delhi,28000,black,petrol,48000,2013,firstowner
39367,bajaj_discover_100,delhi,21000,black,petrol,22999,2010,firstowner
39369,bajaj_discover_100,delhi,65000,red,petrol,18000,2010,firstowner
39370,bajaj_pulsar_150cc_dtsi,delhi,20000,blue,petrol,14999,2005,firstowner
39371,bajaj_pulsar_200_ns,delhi,13000,black,petrol,64999,2013,firstowner
39372,bajaj_pulsar_150cc_dtsi,delhi,23000,black,petrol,34999,2009,firstowner
39373,bajaj_platina_100_alloy_wheel_ks,delhi,24733,black,petrol,25000,2009,firstowner
39374,hero_honda_passion_pro,delhi,7900,black,petrol,41000,2014,firstowner
39375,bajaj_avenger_220,delhi,850,red,petrol,81999,2014,firstowner
39376,bajaj_discover_100,delhi,32000,black,petrol,29000,2010,firstowner
39377,hero_honda_passion_pro,delhi,38000,black,petrol,28000,2010,firstowner
39379,hero_honda_passion_plus,delhi,10000,red,petrol,14999,2006,firstowner
39381,honda_cd_110_dream_kick_drum_alloy,delhi,2500,black,petrol,39999,2014,firstowner
39382,hero_honda_glamour_fi,delhi,10000,black,petrol,22999,2009,firstowner
39383,hero_honda_cbz_self,delhi,19200,black,petrol,35000,2011,firstowner
39384,honda_dream_yuga_self_drum_alloy,delhi,7500,brown,petrol,35000,2013,firstowner
39385,honda_stunner_cbf_self_disc_alloy,delhi,20000,yellow,petrol,30000,2013,firstowner
39387,hero_honda_karizma_r,delhi,12200,black,petrol,20000,2005,secondowner
39388,royal_enfield_bullet_350_twinspark,delhi,50000,black,petrol,57999,1988,firstowner
39389,royal_enfield_bullet_electra,delhi,16000,silver,petrol,120000,2014,secondowner
39390,royal_enfield_classic_350,delhi,13500,black,petrol,100000,2013,firstowner
39391,royal_enfield_machismo_350,delhi,14000,green,petrol,89999,2000,secondowner
39392,royal_enfield_classic_chrome,delhi,9000,silver,petrol,110000,2014,firstowner
39393,royal_enfield_bullet_electra,delhi,30000,black,petrol,60000,2003,firstowner
39394,royal_enfield_thunderbird_350,delhi,12000,black,petrol,100000,2013,firstowner
39395,royal_enfield_bullet_500,delhi,60000,maroon,petrol,110000,2013,secondowner
39396,tvs_victor_110,delhi,73000,black,petrol,20000,2003,firstowner
39397,tvs_apache_rtr_160,delhi,2000,red,petrol,54000,2014,firstowner
39398,tvs_victor_2015,delhi,36000,black,petrol,13999,2004,secondowner
39399,yamaha_fazer_fi_version_2.0,delhi,16000,black,petrol,34999,2010,secondowner
39400,yamaha_fz_s,delhi,20000,green,petrol,54999,2013,secondowner
39401,tvs_apache_rtr_160,delhi,40000,black,petrol,36000,2012,firstowner
39403,yamaha_yzf_r15_version_2.0,delhi,18000,red,petrol,67000,2012,firstowner
39404,yamaha_fazer_sport,delhi,70000,black,petrol,40000,2009,secondowner
39405,hyosung_gt_250r,delhi,500,black,petrol,270000,2013,firstowner
39410,ideal_jawa_yezdi_250,delhi,8000,black,petrol,64000,1987,firstowner
39422,bajaj_pulsar_150cc_dtsi,bangalore,77000,black,petrol,26999,2004,firstowner
39423,bajaj_pulsar_150cc_dtsi,bangalore,50000,black,petrol,33000,2009,firstowner
39425,bajaj_pulsar_180cc_dtsi,bangalore,25000,blue,petrol,45000,2011,firstowner
39426,bajaj_pulsar_150cc_dtsi,bangalore,16111,black,petrol,59999,2014,firstowner
39427,bajaj_platina_es_100_alloy,bangalore,18000,black,petrol,38000,2014,firstowner
39428,bajaj_pulsar_135,bangalore,55000,red,petrol,44000,2010,secondowner
39429,bajaj_pulsar_220f_dtsi,bangalore,22000,black,petrol,74999,2013,firstowner
39430,bajaj_discover_125_m_drum,bangalore,40000,black,petrol,29999,2009,firstowner
39431,bajaj_pulsar_150cc_dtsi,bangalore,23000,black,petrol,55000,2013,firstowner
39432,bajaj_pulsar_150cc_dtsi,bangalore,40000,black,petrol,39999,2007,firstowner
39433,bajaj_discover_125_std,bangalore,43000,black,petrol,25000,2007,firstowner
39434,hero_honda_splendor_pro,bangalore,10000,black,petrol,44000,2012,secondowner
39435,hero_honda_cbz_xtreme_self_start,bangalore,5072,grey,petrol,60000,2013,secondowner
39436,hero_honda_karizma_zmr_pgm_fi,bangalore,40000,red,petrol,48000,2010,firstowner
39437,hero_motocorp_ignitor_125_drum,bangalore,20500,black,petrol,44999,2012,firstowner
39438,hero_honda_karizma_r,bangalore,60000,yellow,petrol,32000,2007,secondowner
39439,hero_honda_splendor_plus,bangalore,63000,black,petrol,22000,2002,firstowner
39440,hero_honda_cd100_ss_std,bangalore,40000,black,petrol,17000,1993,secondowner
39441,hero_honda_splendor_nxg,bangalore,51000,purple,petrol,29999,2008,firstowner
39442,hero_honda_karizma_r,bangalore,43000,yellow,petrol,33000,2005,thirdowner
39443,honda_dream_yuga_self_drum_alloy,bangalore,22000,maroon,petrol,39999,2012,firstowner
39444,honda_shine_cbs,bangalore,17000,grey,petrol,58000,2014,firstowner
39445,royal_enfield_bullet_electra,bangalore,22800,maroon,petrol,84000,2007,firstowner
39446,royal_enfield_bullet_350_twinspark,bangalore,80000,white,petrol,99999,1986,secondowner
39447,royal_enfield_bullet_electra,bangalore,45000,black,petrol,90000,2010,firstowner
39448,royal_enfield_bullet_350,bangalore,30000,green,diesel,240000,1998,firstowner
39449,suzuki_fiero_std,bangalore,37000,black,petrol,28000,2001,thirdowner
39450,suzuki_fiero_std,bangalore,80000,black,petrol,26000,2001,thirdowner
39453,bajaj_pulsar_150cc_dtsi,mumbai,12000,black,petrol,50000,2012,firstowner
39455,hero_honda_cbz_xtreme_self_start,mumbai,27870,black,petrol,24999,2007,secondowner
39457,bajaj_pulsar_220f_dtsi,mumbai,53000,black,petrol,41999,2011,firstowner
39459,bajaj_discover_100_m_disc,delhi,3600,black,petrol,47999,2014,firstowner
39460,honda_shine_self_drum_alloy,bangalore,37000,black,petrol,39000,2012,secondowner
39461,bajaj_pulsar_150cc_dtsi,delhi,40000,blue,petrol,39999,2012,firstowner
39462,bajaj_avenger_220,mumbai,13000,red,petrol,74999,2014,secondowner
39464,bajaj_pulsar_200_ns,mumbai,41000,blue,petrol,32000,2008,secondowner
39465,bajaj_pulsar_150cc_dtsi,mumbai,30000,red,petrol,54000,2003,secondowner
39466,hero_honda_passion_pro,mumbai,20000,black,petrol,17000,2005,secondowner
39468,hero_honda_cbz_disc,mumbai,42000,black,petrol,16999,2001,firstowner
39469,hero_honda_cbz_disc,mumbai,30000,blue,petrol,22000,2003,thirdowner
39470,honda_shine_self_drum_alloy,mumbai,60000,black,petrol,25000,2009,firstowner
39471,honda_unicorn_alloy,mumbai,55000,red,petrol,24999,2007,secondowner
39472,hero_honda_karizma_r,mumbai,28000,black,petrol,24000,2008,secondowner
39473,honda_unicorn_alloy,mumbai,25000,red,petrol,40999,2011,thirdowner
39474,ktm_duke_200,mumbai,20000,black,petrol,80000,2012,firstowner
39475,yamaha_fz_fi_version_2.0,mumbai,2400,black,petrol,80000,2015,firstowner
39499,hero_honda_passion_plus,delhi,40000,silver,petrol,11999,2004,firstowner
39500,tvs_sport_kick_start_spoke,delhi,5000,black,petrol,28000,2011,firstowner
39503,hero_honda_passion_pro,delhi,23000,silver,petrol,11999,2001,firstowner
39504,bajaj_pulsar_180cc_dtsi,delhi,46823,black,petrol,22000,2011,secondowner
39505,hero_honda_splendor_super,delhi,39000,red,petrol,24000,2010,secondowner
39506,bajaj_pulsar_150cc_dtsi,delhi,28000,black,petrol,34999,2012,firstowner
39507,bajaj_discover_125_std,delhi,15000,black,petrol,32000,2011,secondowner
39508,bajaj_discover_125_m_disc,delhi,10600,red,petrol,39999,2013,firstowner
39509,bajaj_pulsar_135,delhi,24000,black,petrol,32000,2010,firstowner
39510,bajaj_pulsar_rs_200_abs,delhi,600,yellow,petrol,120000,2015,firstowner
39516,hero_honda_karizma_r,mumbai,60000,white,petrol,33000,2007,firstowner
39519,yamaha_fzs_fi_version_2.0,bangalore,4000,orange,petrol,80000,2014,firstowner
