id,bike_name,city_posted,km_driven,color,fuel_type,price,model_year,owner_type
9560,honda_cbr250r_repsol-abs,bangalore,1900,repsol,petrol,190000,2013,first
9562,hyosung_st7_standard,bangalore,5000,red,petrol,825000,2012,first
9563,hero_pleasure_standard,delhi,45000,purple,petrol,13000,2006,first
9567,honda_cb_unicorn_standard,bangalore,34000,black,petrol,24000,2005,second
9570,bajaj_caliber_115,mumbai,16000,red,petrol,11000,1999,first
9575,bajaj_pulsar_220f_standard,mumbai,18000,black,petrol,45000,2011,first
9577,hero_cbz_x-treme_rear_disc,delhi,35000,black,petrol,55000,2011,first
9579,yamaha_rxz_standard,delhi,60000,maroon,petrol,18500,1998,first
9583,bajaj_avenger_220_dts-_i,delhi,2500,blue,petrol,75000,2013,first
9584,bajaj_pulsar_150_dts-_i_standard,bangalore,5300,red,petrol,70000,2013,first
9585,hero_splendor_plus_alloy,delhi,32500,black,petrol,24000,2006,second
9593,yamaha_yzf_r15_v1,mumbai,27563,red,petrol,62000,2008,first
9596,bajaj_pulsar_180_dts-_i_standard,delhi,40000,black,petrol,30000,2006,first
9600,honda_activa_deluxe,delhi,28000,grey,petrol,42000,2010,first
9602,honda_cb_unicorn_standard,mumbai,23500,black,petrol,50000,2010,first
9613,honda_cbr250r_sports_red-std,bangalore,2700,black,petrol,1500000,2013,first
9615,honda_cb_unicorn_standard,mumbai,34000,black,petrol,60000,2008,first
9618,hero_karizma_r,delhi,40000,black,petrol,30000,2005,first
9623,hero_hunk_rear_drum_brake,delhi,29000,black,petrol,40000,2010,second
9625,yamaha_yzf_r15_v1,delhi,7500,black,petrol,65000,2010,first
9632,tvs_apache_rtr_180_standard,bangalore,12500,black,petrol,55000,2010,first
9635,bajaj_discover_100_4_speed,delhi,22000,black,petrol,20000,2006,second
9638,bajaj_discover_100_4_speed,delhi,65000,black,petrol,27000,2010,first
9648,yamaha_enticer_standard,mumbai,30000,white,petrol,20000,2006,second
9654,hero_ignitor_disc_brake,delhi,12000,black,petrol,52000,2013,first
9657,honda_activa_deluxe,mumbai,8300,grey,petrol,47000,2010,first
9662,bajaj_pulsar_200_standard,delhi,19000,red,petrol,45000,2007,first
9664,hero_cbz_x-treme_rear_disc,delhi,18000,red,petrol,25000,2006,first
9665,honda_cb_unicorn_standard,mumbai,4200,black,petrol,75000,2013,first
9674,tvs_scooty_pep_plus_standard,bangalore,40000,black,petrol,28000,2008,second
9678,royal_enfield_bullet_electra_twinspark_disc/electric_start,delhi,25000,silver,petrol,68000,2010,first
9679,bajaj_pulsar_150_dts-_i_standard,bangalore,42000,black,petrol,18000,2003,first
9680,bajaj_discover_100_5_speed,delhi,48000,black,petrol,30000,2010,first
9681,hero_passion_pro_kick_alloy,bangalore,36000,black,petrol,23500,2004,first
9682,honda_activa_deluxe,bangalore,11000,black,petrol,45000,2012,first
9683,bajaj_pulsar_150_dts-_i_standard,delhi,38000,black,petrol,22000,2006,first
9684,yamaha_fz16_standard,bangalore,25000,black,petrol,47000,2009,first
9687,honda_activa_deluxe,mumbai,9000,grey,petrol,48000,2012,first
9691,hero_hf_dawn_standard,delhi,28000,black,petrol,18000,2006,first
9692,bajaj_discover_135_standard,delhi,60000,black,petrol,20000,2008,first
9693,bajaj_discover125_drum_brake,mumbai,62000,black,petrol,25000,2007,first
9694,bajaj_pulsar_135_ls_standard,delhi,21000,black,petrol,40000,2011,first
9698,suzuki_zeus_standard,bangalore,43000,silver,petrol,25000,2007,first
9699,bajaj_discover_150_standard,bangalore,27000,black,petrol,36000,2010,first
9701,bajaj_pulsar_150_dts-_i_standard,mumbai,54000,red,petrol,12000,2003,first
9702,hero_ignitor_disc_brake,bangalore,13000,red,petrol,67000,2013,first
9703,bajaj_pulsar_150_dts-_i_standard,mumbai,54000,red,petrol,12000,2003,first
9706,yamaha_fazer_standard,delhi,7000,white,petrol,55000,2011,first
9707,bajaj_pulsar_150_dts-_i_standard,bangalore,80000,black,petrol,26000,2004,first
9711,honda_cb_shine_electric_start/disc/alloy,bangalore,30000,black,petrol,40000,2009,first
9712,tvs_samurai_standard,bangalore,100000,black,petrol,15000,2001,first
9715,royal_enfield_bullet_350_twinspark_drum_/kick_start,delhi,12000,black,petrol,74000,1989,second
9721,hero_cbz_x-treme_rear_disc,mumbai,25000,black,petrol,55000,2011,first
9728,honda_activa_standard,mumbai,25000,black,petrol,27000,2003,first
9729,bajaj_discover_135_standard,mumbai,70000,black,petrol,22000,2008,first
9736,mahindra_centuro_o1,bangalore,25,red,petrol,58000,2013,first
9758,honda_activa_deluxe,mumbai,10000,grey,petrol,50000,2013,first
9771,yamaha_yzf_r15_v_2.0,bangalore,1100,red,petrol,125000,2013,first
9776,bajaj_pulsar_150_dts-_i_standard,bangalore,53000,black,petrol,29000,2006,first
9778,yamaha_crux_standard,delhi,46000,black,petrol,16000,2006,first
9779,hero_cbz_x-treme_es,bangalore,11000,max_brown_metallic,petrol,55000,2011,first
9781,tvs_sport_electric_start,delhi,25000,black,petrol,30000,2012,first
9782,bajaj_xcd_125_cc,delhi,10000,black,petrol,25000,2009,first
9784,tvs_apache_rtr_180_standard,bangalore,7500,black,petrol,68000,2012,first
9806,bajaj_pulsar_180_dts-_i_standard,bangalore,33000,red,petrol,50000,2009,first
9808,bajaj_pulsar_150_dts-_i_standard,delhi,65000,purple,petrol,15000,2002,first
9816,yamaha_rx135_standard,mumbai,80000,black,petrol,35000,1996,first
9817,bajaj_pulsar_150_dts-_i_standard,bangalore,32000,black,petrol,30000,2007,first
9827,bajaj_pulsar_150_dts-_i_standard,bangalore,29600,black,petrol,27000,2005,first
9828,bajaj_discover_125_st_standard,delhi,40000,black,petrol,25000,2007,second
9832,bajaj_pulsar_ns200_standard,bangalore,19500,yellow,petrol,70000,2012,first
9838,yamaha_rxg_standard,bangalore,45000,red,petrol,35000,1997,first
9840,tvs_apache_rtr_180_standard,delhi,36000,grey,petrol,40,2010,first
9848,honda_cb_shine_electric_start/disc/alloy,bangalore,18000,grey,petrol,55000,2011,first
9852,hero_karizma_r,delhi,40000,black,petrol,30000,2008,first
9857,honda_cb_unicorn_dazzler_standard,bangalore,17500,red,petrol,50000,2011,first
9866,yamaha_rx135_standard,bangalore,68,black,petrol,28000,1999,second
9867,honda_cbf_stunner_kick,delhi,9900,black,petrol,36000,2009,first
9868,bajaj_pulsar_150_dts-_i_standard,bangalore,45000,black,petrol,25000,2004,first
9881,bajaj_platina_125_dtsi_(2009-2012),delhi,14000,black,petrol,32000,2011,first
9883,bajaj_boxer_100,delhi,55000,red,petrol,10000,2003,first
9887,yamaha_fz_s_standard,delhi,15000,black,petrol,45000,2010,second
9897,yamaha_fazer_standard,mumbai,25500,blue,petrol,50000,2010,first
9899,bajaj_discover125_disc_brake,delhi,7500,black,petrol,40000,2012,first
9901,suzuki_access_125,delhi,13000,black,petrol,29000,2008,first
9908,tvs_apache_rtr_160_rear_disc_brake,delhi,29000,black,petrol,15000,2006,second
9909,honda_activa_deluxe,mumbai,1600,white,petrol,55000,2013,first
9910,bajaj_pulsar_180_dts-_i_standard,delhi,50000,black,petrol,25000,2004,first
9911,bajaj_discover125_drum_brake,delhi,35000,black,petrol,22000,2007,second
9918,bajaj_pulsar_150_dts-_i_standard,bangalore,41800,silver,petrol,25000,2006,first
9923,yamaha_sz_r_standard,mumbai,9000,red,petrol,48000,2011,first
9926,yamaha_yzf_r15_v_2.0,delhi,3700,red,petrol,100000,2012,first
9937,bajaj_pulsar_150_dts-_i_standard,delhi,30000,black,petrol,9999,2002,first
9943,royal_enfield_classic_350_standard,delhi,24000,black,petrol,100000,2012,first
9945,royal_enfield_classic_350_standard,bangalore,9000,maroon,petrol,145000,2013,first
9946,ktm_duke_200_standard,delhi,3500,black,petrol,110000,2012,first
9948,bajaj_pulsar_180_dts-_i_standard,delhi,29000,black,petrol,34000,2009,second
9972,bajaj_pulsar_150_dts-_i_standard,delhi,25000,black,petrol,35000,2008,first
9973,bajaj_platina_125_dtsi_(2009-2012),mumbai,30000,grey,petrol,15000,2008,first
9983,suzuki_slingshot_plus_scd,bangalore,24000,black,petrol,42000,2011,first
9996,honda_activa_standard,bangalore,28000,silver,petrol,25000,2005,first
9997,hero_splendor_nxg_electric_start,delhi,43000,red,petrol,300000,2009,first
9998,tvs_scooty_streak_standard,bangalore,12000,red,petrol,28000,2010,first
10001,hero_hf_deluxe_electric_start,delhi,55000,black,petrol,30000,2009,first
10017,tvs_apache_rtr_160_rear_disc_brake,bangalore,72000,grey,petrol,40000,2008,first
10019,yamaha_yzf_r15_v_2.0,bangalore,3600,red,petrol,117000,2012,first
10020,honda_cb_twister_disc/electric_start,bangalore,38000,white,petrol,35000,2012,first
10022,bajaj_pulsar_150_dts-_i_standard,bangalore,35000,blue,petrol,68000,2011,first
10033,bajaj_pulsar_200_standard,bangalore,42000,blue,petrol,38000,2007,first
10040,bajaj_pulsar_180_dts-_i_standard,delhi,12000,silver,petrol,29000,2006,first
10049,honda_aviator_drum,delhi,6000,white,petrol,40000,2014,first
10052,bajaj_pulsar_200_standard,delhi,41000,black,petrol,35000,2008,first
10055,bajaj_pulsar_150_dts-_i_standard,mumbai,40000,black,petrol,25000,2007,first
10056,bajaj_pulsar_220f_standard,bangalore,5000,red,petrol,85000,2010,first
10059,bajaj_discover_100_5_speed,mumbai,30000,black,petrol,27000,2010,first
10063,bajaj_pulsar_150_dts-_i_standard,bangalore,45000,red,petrol,26500,2005,first
10064,hero_hunk_rear_disc_brake,delhi,60000,red,petrol,35000,2008,first
10065,bajaj_discover_100_m_drum,bangalore,1300,black,petrol,53000,2013,first
10070,hero_karizma_r,delhi,40000,black,petrol,25000,2008,first
10077,hero_hunk_rear_drum_brake,mumbai,7300,grey,petrol,52000,2011,first
10081,bajaj_pulsar_ns200_standard,bangalore,2700,black,petrol,90000,2013,first
10085,bajaj_pulsar_180_dts-_i_standard,bangalore,45000,black,petrol,60000,2011,first
10090,honda_cbr_400rr_standard,bangalore,58000,black,petrol,120000,1998,second
10100,yamaha_yzf_r15_v_2.0,bangalore,5800,green,petrol,118000,2013,first
10102,hero_hunk_rear_drum_brake,bangalore,28900,black,petrol,35000,2008,first
10105,mahindra_centuro_o1,mumbai,4100,black,petrol,46000,2013,first
10112,honda_cb_twister_disc/electric_start,mumbai,13000,white,petrol,50000,2011,first
10115,ktm_duke_200_standard,delhi,3500,black,petrol,100000,2012,first
10134,honda_cb_unicorn_standard,bangalore,48900,black,petrol,25000,2005,first
10138,harley_davidson_superlow_standard,delhi,2800,white,petrol,600000,2013,first
10139,royal_enfield_machismo_500,bangalore,14500,black,petrol,125000,2008,second
10142,bajaj_pulsar_150_dts-_i_standard,bangalore,26000,red,petrol,29000,2007,first
10143,bajaj_pulsar_150_dts-_i_standard,bangalore,30000,blue,petrol,50000,2006,first
10149,bajaj_pulsar_135_ls_standard,mumbai,54000,red,petrol,30000,2010,third
10172,hero_karizma_zmr_standard,bangalore,7500,white,petrol,85000,2011,first
10178,tvs_apache_rtr_160_rear_disc_brake,delhi,45000,red,petrol,18000,2006,first
10184,bajaj_discover_135_standard,delhi,73000,black,petrol,25000,2007,first
10187,royal_enfield_classic_500_standard,delhi,9000,green,petrol,135000,2011,second
10188,bajaj_chetak_metallic,delhi,19000,grey,petrol,5000,1998,first
10191,honda_activa_deluxe,delhi,4800,white,petrol,42000,2013,first
10196,tvs_scooty_pep_plus_standard,bangalore,6000,pink,petrol,30000,2010,first
10208,bajaj_pulsar_180_dts-_i_standard,bangalore,19000,black,petrol,55000,2011,first
10209,honda_cb_unicorn_standard,mumbai,20000,black,petrol,40000,2009,first
10215,honda_activa_deluxe,bangalore,11500,white,petrol,44000,2012,first
10219,hero_splendor_plus_electric_start,delhi,15000,red,petrol,40000,2012,first
10220,honda_activa_deluxe,mumbai,57000,black,petrol,30000,2006,first
10221,honda_activa_standard,mumbai,112625,black,petrol,24500,2008,first
10225,hero_splendor_plus_alloy,mumbai,20000,black,petrol,30000,2009,first
10227,royal_enfield_electra_5s,bangalore,31000,silver,petrol,140000,2009,second
10228,hero_passion_pro_self_spoke,delhi,42000,black,petrol,22000,2010,first
10231,suzuki_fiero_standard,bangalore,65000,black,petrol,40000,1998,first
10240,honda_cb_unicorn_standard,mumbai,40000,black,petrol,30000,2007,first
10253,royal_enfield_bullet_electra_twinspark_disc/electric_start,delhi,1500,black,petrol,80000,2010,first
10258,tvs_phoenix_125_drum,delhi,7500,black,petrol,42000,2013,first
10278,bajaj_ct_100,delhi,23000,black,petrol,20000,2004,first
10282,tvs_fiero_f2_disc,mumbai,20000,black,petrol,20000,2003,first
10288,bajaj_pulsar_150_dts-_i_standard,bangalore,59000,red,petrol,25000,2006,first
10296,royal_enfield_machismo_350,delhi,40000,black,petrol,55000,1999,second
10300,bajaj_avenger_200,mumbai,6000,black,petrol,35000,2009,first
10304,bajaj_pulsar_150_dts-_i_standard,mumbai,40000,black,petrol,35000,2008,first
10307,bajaj_pulsar_150_dts-_i_standard,delhi,26000,black,petrol,35000,2010,first
10312,bajaj_pulsar_135_ls_standard,mumbai,30000,red,petrol,30000,2010,first
10317,hero_passion_pro_kick_alloy,delhi,43000,black,petrol,15000,2004,first
10319,bajaj_pulsar_150_dts-_i_standard,mumbai,16999,black,petrol,24000,2005,first
10335,bajaj_discover125_drum_brake,delhi,50000,black,petrol,28000,2006,first
10340,yamaha_yzf_r15_v_2.0,bangalore,2050,red,petrol,120000,2013,first
10341,bajaj_pulsar_150_dts-_i_standard,bangalore,31000,blue,petrol,51000,2010,first
10347,honda_cbf_stunner_fi,mumbai,25000,black,petrol,45000,2011,first
10351,honda_activa_standard,delhi,30000,silver,petrol,30000,2010,first
10355,honda_cb_twister_drum/electric_start,mumbai,50000,black,petrol,30000,2011,first
10356,bajaj_discover_125t_drum,delhi,3700,black,petrol,50000,2013,first
10357,yamaha_yzf_r15_v1,mumbai,65000,yellow,petrol,55000,2011,first
10358,bajaj_pulsar_150_dts-_i_standard,delhi,14000,black,petrol,25000,2006,first
10362,suzuki_swish_125,mumbai,1400,red,petrol,50000,2013,first
10364,tvs_apache_rtr_160_rear_disc_brake,delhi,58600,red,petrol,35000,2010,first
10370,hero_splendor_pro_electric_start,delhi,27000,black,petrol,380000,2011,first
10387,kawasaki_zx14r_standard,bangalore,20000,black,petrol,8000,1998,first
10399,tvs_apache_rtr_180_standard,mumbai,12000,black,petrol,35000,2011,first
10405,hero_splendor_plus_spoke,delhi,65000,black,petrol,25000,2007,first
10421,hero_super_splendor_kick_start,bangalore,60000,silver,petrol,20000,2000,first
10422,bajaj_pulsar_200_standard,bangalore,33000,black,petrol,18000,2003,second
10425,bajaj_pulsar_150_dts-_i_standard,mumbai,19000,rad,petrol,35000,2011,second
10432,royal_enfield_bullet_electra_twinspark_disc/electric_start,delhi,23000,silver,petrol,80000,2011,first
10436,suzuki_swish_125,bangalore,3000,black,petrol,58000,2013,first
10438,tvs_apache_rtr_180_standard,mumbai,33000,white,petrol,55000,2010,first
10439,honda_cb_shine_electric_start/disc/alloy,mumbai,62000,black,petrol,30000,2008,first
10442,honda_cb_shine_electric_start/disc/alloy,bangalore,80000,black,petrol,29000,2006,first
10443,bajaj_pulsar_150_dts-_i_standard,mumbai,35000,black,petrol,22000,2004,second
10446,yamaha_sz_x_standard,delhi,40000,black,petrol,28000,2011,second
10447,bajaj_discover_100_t_drum_brake,mumbai,6000,black,petrol,32000,2009,second
10448,bajaj_pulsar_220s_standard,bangalore,17700,red,petrol,80000,2008,first
10449,hyosung_gt650r_standard,mumbai,800,black,petrol,400000,2011,first
10450,bajaj_pulsar_150_dts-_i_standard,delhi,35000,black,petrol,25000,2007,first
10453,yamaha_fz16_standard,bangalore,25000,black,petrol,46000,2009,first
10454,honda_cb_unicorn_standard,bangalore,16230,black,petrol,63000,2012,first
10457,bajaj_discover_125_st_standard,delhi,1300,red,petrol,53000,2012,first
10458,bajaj_discover_150_standard,mumbai,20000,black,petrol,55000,2012,first
10462,hero_hunk_rear_disc_brake,bangalore,16000,silver,petrol,50000,2012,first
10464,bajaj_discover_150_standard,mumbai,30000,black,petrol,35000,2010,first
10473,royal_enfield_classic_500_chrome,delhi,1500,maroon,petrol,155000,2013,first
10484,royal_enfield_classic_350_standard,bangalore,42000,black,petrol,140000,1995,third
10493,royal_enfield_electra_5s,delhi,40000,red,petrol,85000,2006,second
10498,honda_dream_yuga_electric_start/alloy,mumbai,4000,black,petrol,50000,2013,first
10499,bajaj_pulsar_150_dts-_i_standard,mumbai,37500,black,petrol,22000,2007,first
10500,bajaj_pulsar_150_dts-_i_standard,delhi,10000,black,petrol,35000,2009,first
10520,bajaj_pulsar_150_dts-_i_standard,delhi,15000,black,petrol,22000,2005,first
10525,bajaj_pulsar_150_dts-_i_standard,bangalore,17500,black,petrol,45000,2008,first
10531,honda_cbr250r_sports_red-std,delhi,17000,red,petrol,110000,2011,first
10535,bajaj_pulsar_220f_standard,bangalore,4700,black,petrol,80000,2013,first
10537,bajaj_pulsar_200_standard,bangalore,44000,black,petrol,45000,2008,first
10543,hero_splendor_plus_alloy,delhi,11000,black,petrol,38000,2012,first
10547,bajaj_pulsar_150_dts-_i_standard,delhi,26000,black,petrol,40000,2011,first
10548,bajaj_pulsar_150_dts-_i_standard,bangalore,45000,red,petrol,30000,2005,first
10549,bajaj_avenger_220_dts-_i,mumbai,17000,red,petrol,70000,2012,first
10560,bajaj_pulsar_ns200_standard,delhi,1200,blue,petrol,85000,2013,first
10562,tvs_scooty_streak_standard,delhi,3500,green,petrol,32000,2012,first
10563,bajaj_pulsar_150_dts-_i_standard,delhi,12000,black,petrol,40000,2010,first
10564,bajaj_pulsar_150_dts-_i_standard,delhi,12000,black,petrol,40000,2010,first
10565,bajaj_xcd_125_cc,mumbai,1820,black,petrol,25000,2007,first
10572,hero_hunk_rear_drum_brake,mumbai,25000,red,petrol,33000,2009,first
10573,bajaj_discover_135_standard,bangalore,45000,black,petrol,30000,2007,second
10578,hero_karizma_zmr_standard,delhi,10000,white,petrol,55000,2010,second
10582,bajaj_pulsar_180_dts-_i_standard,bangalore,14800,black,petrol,55000,2011,first
10583,hero_xtreme_rear_drum_brake,mumbai,21450,black,petrol,55000,2011,first
10587,honda_cb_twister_disc/electric_start,bangalore,633,black,petrol,49000,2012,first
10588,hero_karizma_r,bangalore,28000,red,petrol,45000,2009,first
10597,bajaj_pulsar_150_dts-_i_standard,delhi,39000,black,petrol,15000,2004,first
10600,royal_enfield_thunderbird_twinspark_standard,bangalore,5000,black,petrol,100000,2010,first
10606,royal_enfield_classic_350_standard,delhi,19000,black,petrol,98000,2009,first
10607,royal_enfield_classic_350_standard,delhi,19000,black,petrol,98000,2009,first
10609,bajaj_discover_125_st_standard,mumbai,12000,black,petrol,50000,2012,first
10617,bajaj_discover_100_5_speed,delhi,25000,black,petrol,36000,2012,first
10623,kawasaki_eliminator_standard,bangalore,50000,black,petrol,7000,1990,second
10626,royal_enfield_classic_350_standard,bangalore,0,black,petrol,165000,2014,first
10628,bajaj_discover125_drum_brake,delhi,28000,black,petrol,17000,2006,first
10630,hero_karizma_zmr_standard,mumbai,27500,white,petrol,75000,2011,first
10632,bajaj_avenger_200,delhi,73000,blue,petrol,42000,2008,first
10633,bajaj_pulsar_220_fi_standard,mumbai,22000,black,petrol,40000,2008,first
10637,honda_cbf_stunner_kick,mumbai,10000,red,petrol,40000,2008,first
10639,bajaj_pulsar_180_dts-_i_standard,delhi,12500,black,petrol,32000,2007,first
10647,royal_enfield_superstar_standard,mumbai,50000,various,petrol,150000,1981,second
10649,yamaha_yzf_r15_v_2.0,delhi,24000,red,petrol,80000,2013,first
10656,tvs_star_city_alloy_wheels,bangalore,13425,black,petrol,40000,2013,first
10657,hero_glamour_disc_brake,delhi,25000,red,petrol,35000,2007,first
10658,ktm_duke_200_standard,mumbai,6400,black,petrol,115000,2012,first
10659,royal_enfield_lightning_standard,mumbai,45000,black,petrol,170000,2002,second
10661,royal_enfield_bullet_350_twinspark_drum_/kick_start,bangalore,45000,black,petrol,145000,1970,second
10662,bajaj_pulsar_220_fi_standard,bangalore,36000,black,petrol,40000,2008,first
10664,honda_cbf_stunner_kick,delhi,25000,red,petrol,30000,2009,first
10666,honda_cb_shine_electric_start/disc/alloy,delhi,30000,black,petrol,40000,2011,first
10667,bajaj_pulsar_150_dts-_i_standard,delhi,27000,black,petrol,30000,2007,first
10677,suzuki_access_125,mumbai,35000,grey,petrol,30000,2008,second
10680,yamaha_fazer_standard,delhi,3327,black,petrol,72000,2013,first
10685,hero_hunk_rear_disc_brake,mumbai,25000,black,petrol,32000,2008,first
10695,yamaha_fz_s_standard,mumbai,18000,black,petrol,52000,2011,first
10696,yamaha_fz_s_standard,bangalore,13000,black,petrol,65000,2012,first
10698,yamaha_yzf_r15_v1,bangalore,40000,blue,petrol,85000,2011,first
10701,bajaj_pulsar_150_dts-_i_standard,bangalore,7000,black,petrol,81041,2013,first
10702,bajaj_pulsar_150_dts-_i_standard,bangalore,7000,black,petrol,81041,2013,first
10709,royal_enfield_classic_500_standard,bangalore,1000,maroon,petrol,145000,2013,first
10713,bajaj_pulsar_200_standard,bangalore,54000,blue,petrol,50000,2009,first
10716,bajaj_pulsar_150_dts-_i_standard,mumbai,28000,black,petrol,25000,2008,first
10720,suzuki_samurai_standard,bangalore,53000,green,petrol,17000,2001,first
10723,tvs_victor_standard,bangalore,67000,silver,petrol,25000,2005,first
10730,royal_enfield_electra_5s,bangalore,33070,silver,petrol,145000,2009,first
10740,bajaj_ct_100,mumbai,28000,black,petrol,15000,2004,first
10741,royal_enfield_bullet_500_standard,delhi,7300,black,petrol,125000,2011,first
10742,bajaj_discover_150_standard,mumbai,50000,black,petrol,35000,2010,first
10743,mahindra_rodeo_standard,bangalore,5000,brown,petrol,35000,2011,first
10746,honda_dio_old_dio,bangalore,22000,black,petrol,41000,2011,first
10747,hero_cbz_x-treme_es,delhi,65000,silver,petrol,20000,2001,first
10758,bajaj_pulsar_150_dts-_i_standard,mumbai,40000,black,petrol,25000,2005,first
10759,bajaj_pulsar_150_dts-_i_standard,delhi,60000,black,petrol,13000,2004,first
10761,yamaha_fz16_standard,delhi,28000,black,petrol,45000,2011,first
10765,bajaj_discover_100_5_speed,delhi,30000,black,petrol,30000,2009,first
10770,honda_cbf_stunner_fi,delhi,15000,yellow,petrol,37000,2009,first
10773,honda_activa_deluxe,bangalore,7500,grey,petrol,49900,2013,first
10774,bajaj_discover_100_4_speed,bangalore,26000,red,petrol,31000,2009,first
10775,bajaj_xcd_125_cc,bangalore,35000,red,petrol,28000,2008,first
10784,honda_activa_deluxe,mumbai,2400,black,petrol,50000,2013,first
10786,hero_xtreme_rear_disc_brake,bangalore,17000,black,petrol,35000,2010,first
10805,bajaj_pulsar_ns200_standard,mumbai,8000,black,petrol,55000,2012,first
10807,honda_activa-i_standard,delhi,2550,purple,petrol,40000,2013,first
10811,yamaha_ss_125_standard,bangalore,17000,red,petrol,36000,2010,first
10814,yamaha_fz1_standard,bangalore,28000,black,petrol,40500,2010,second
10822,suzuki_slingshot_plus_seu,bangalore,27000,black,petrol,35000,2011,first
10824,honda_cb_unicorn_standard,mumbai,44200,black,petrol,40000,2009,first
10828,bajaj_discover125_drum_brake,delhi,20000,black,petrol,18000,2005,first
10831,royal_enfield_classic_500_standard,mumbai,18000,black,petrol,125000,2010,second
10832,hero_ambition_standard,delhi,68000,black,petrol,12000,2003,second
10838,hero_xtreme_rear_drum_brake,mumbai,60000,black,petrol,25000,2007,first
10839,honda_cb_unicorn_standard,mumbai,87000,black,petrol,23000,2005,second
10840,bajaj_discover_100_5_speed,mumbai,15000,black,petrol,38000,2012,first
10841,hero_splendor_nxg_kick_spoke,bangalore,29000,black,petrol,32000,2007,first
10848,tvs_victor_standard,bangalore,57000,gold,petrol,25000,2003,first
10851,bajaj_pulsar_180_dts-_i_standard,delhi,40000,black,petrol,30000,2006,first
10852,tvs_wego_drum,mumbai,6700,black,petrol,38000,2011,first
10853,bajaj_avenger_220_dts-_i,mumbai,21000,red,petrol,60000,2012,first
10858,bajaj_pulsar_150_dts-_i_standard,delhi,50000,black,petrol,25000,2009,first
10859,yamaha_rx100_standard,mumbai,60000,blue,petrol,14000,1996,fourth
10862,honda_activa_standard,bangalore,41200,black,petrol,25000,2007,third
10863,honda_cb_unicorn_standard,bangalore,60000,black,petrol,45000,2007,first
10871,honda_cb_unicorn_standard,bangalore,30000,black,petrol,45000,2009,first
10874,bajaj_pulsar_150_dts-_i_standard,delhi,29000,red,petrol,20000,2005,first
10876,honda_eterno_standard,delhi,26000,black,petrol,10000,2007,first
10885,honda_dream_yuga_electric_start/alloy,bangalore,18500,black,petrol,50000,2013,first
10886,honda_dio_old_dio,mumbai,19900,blue,petrol,27000,2009,first
10893,bajaj_pulsar_180_dts-_i_standard,delhi,5000,black,petrol,60000,2012,first
10906,bajaj_pulsar_150_dts-_i_standard,bangalore,50000,black,petrol,33000,2006,second
10913,hero_karizma_r,mumbai,4050,grey,petrol,78000,2012,first
10916,bajaj_pulsar_180_dts-_i_standard,delhi,20800,black,petrol,39000,2011,first
10917,harley_davidson_superlow_standard,delhi,30000,black,petrol,300000,2008,second
10918,yamaha_fazer_standard,bangalore,18000,red,petrol,60000,2010,first
10923,honda_cb_unicorn_standard,bangalore,5200,black,petrol,70000,2013,first
10926,bajaj_pulsar_ns200_standard,delhi,11000,red,petrol,85000,2013,first
10927,royal_enfield_classic_500_standard,mumbai,50000,black,petrol,100000,2009,first
10929,hero_karizma_r,bangalore,15000,yellow,petrol,70000,2011,first
10931,bajaj_pulsar_150_dts-_i_standard,mumbai,70000,black,petrol,25000,2006,first
10933,hero_splendor_plus_spoke,delhi,70000,silver,petrol,25000,2006,first
10938,honda_activa_deluxe,mumbai,36000,golden,petrol,20000,2004,first
10939,royal_enfield_bullet_electra_twinspark_disc/electric_start,mumbai,17500,silver,petrol,110000,2012,first
10943,honda_cbr250r_sports_red-abs,mumbai,6000,red,petrol,140000,2011,first
10956,bajaj_pulsar_220f_standard,delhi,10400,blue,petrol,62000,2011,first
10958,hero_splendor_plus_alloy,bangalore,60000,black,petrol,35000,2014,first
10959,yamaha_gladiator_standard,delhi,100000,black,petrol,25000,2006,first
10960,yamaha_fazer_standard,delhi,10000,black,petrol,45000,2010,first
10961,royal_enfield_classic_350_standard,delhi,28000,black,petrol,95000,2010,second
10962,honda_activa_standard,bangalore,35400,silver,petrol,35000,2009,first
10963,bajaj_pulsar_135_ls_standard,bangalore,17000,black,petrol,49000,2011,first
10965,bajaj_caliber_115,mumbai,40000,black,petrol,18000,2001,second
10972,kawasaki_eliminator_standard,bangalore,60000,red,petrol,20000,2001,fourth
10984,bajaj_pulsar_150_dts-_i_standard,delhi,42000,black,petrol,13000,2002,first
10985,hero_glamour_drum_brake,bangalore,62000,red,petrol,35000,2007,first
10988,hero_glamour_drum_brake,delhi,35000,red,petrol,50000,2006,first
10996,honda_activa_deluxe,bangalore,15500,grey,petrol,48000,2012,first
10997,tvs_victor_standard,bangalore,70000,blue,petrol,23000,2004,second
10999,bajaj_pulsar_ns200_standard,delhi,889,black,petrol,85000,2013,first
11002,bajaj_pulsar_180_dts-_i_standard,delhi,30000,colour,petrol,55000,2011,first
11007,hero_maestro_deluxe,delhi,1800,white,petrol,48000,2013,first
11008,honda_cb1000r_standard,mumbai,5000,green,petrol,940000,2010,first
11012,honda_activa_standard,bangalore,37000,red,petrol,22000,2004,second
11015,honda_activa_standard,mumbai,6269,white,petrol,40000,2014,first
11027,bajaj_xcd_125_cc,delhi,27000,black,petrol,20000,2007,first
11034,yamaha_yzf_r15_v_2.0,delhi,16000,black,petrol,85000,2011,first
11035,honda_cbr250r_sports_red-std,mumbai,300,red,petrol,170000,2014,first
